Ognoo,Iteminfid,Uldegdel
2023-01-14,180706153232200002,318.00
2023-01-14,180706153232200003,46.00
2023-01-14,180706153232200005,269.00
2023-01-14,180920233009700325,-486.00
2023-01-14,190603577080600001,0.00
2023-01-14,190909745530500004,745.00
2023-01-14,199009170000000056,122.00
2023-01-14,200813226771700001,1487.00
2023-01-14,200826241374700001,2361.00
2023-01-14,201104060000000029,54.00
2023-01-14,201205090000000004,262.00
2023-01-14,201207090000000130,20.00
2023-01-14,210327509663500011,156.00
2023-01-14,211116153741172477,-92.00
2023-01-14,220406222153830970,1.00
2023-01-14,220729094054210573,438.00
2023-01-14,220729101436729730,1055.00
2023-01-15,2007121328749,27.00
2023-01-15,2007121328895,46.00
2023-01-15,2007121329180,94.00
2023-01-15,2007121329377,-545.00
2023-01-15,2007121329379,-121.00
2023-01-15,2007121329380,7.00
2023-01-15,2007121329381,472.00
2023-01-15,2007121331288,-1.00
2023-01-15,2007121332656,5.00
2023-01-15,2007121332659,12.00
2023-01-15,2007121334813,2.00
2023-01-15,120620429994600001,0.00
2023-01-15,120620429994600002,0.00
2023-01-15,120620429994600013,0.00
2023-01-15,120620429994600026,0.00
2023-01-15,140224536726700000,1273.00
2023-01-15,150203456119500001,54.00
2023-01-15,150930603566800001,157.00
2023-01-15,151229506383600001,4.00
2023-01-15,151229527874800001,0.00
2023-01-15,160121610393900001,0.00
2023-01-15,160513343594000001,61.00
2023-01-15,160826685080700001,1683.00
2023-01-15,170407678293400001,17.00
2023-01-15,170428381482200001,138.00
2023-01-15,171030000763800001,20.00
2023-01-15,180213012331300001,-191.00
2023-01-15,180327043373200005,0.00
2023-01-15,180604114334600001,-2.00
2023-01-15,180604114351700001,4.00
2023-01-15,180604114383000001,160.00
2023-01-15,180704149959400001,10.00
2023-01-15,180706153232200002,307.00
2023-01-15,180706153232200003,42.00
2023-01-15,180706153232200005,269.00
2023-01-15,180920233009700325,-502.00
2023-01-15,190603577080600001,0.00
2023-01-15,190909745530500004,737.00
2023-01-15,199009170000000056,119.00
2023-01-15,200813226771700001,1474.00
2023-01-15,200826241374700001,2310.00
2023-01-15,201104060000000029,52.00
2023-01-15,201205090000000004,257.00
2023-01-15,201207090000000130,16.00
2023-01-15,210327509663500011,149.00
2023-01-15,211116153741172477,-92.00
2023-01-15,220406222153830970,1.00
2023-01-15,220729094054210573,422.00
2023-01-15,220729101436729730,1046.00
2023-01-16,2007121328749,5.00
2023-01-16,2007121328895,19.00
2023-01-16,2007121329180,79.00
2023-01-16,2007121329377,-606.00
2023-01-16,2007121329379,-145.00
2023-01-16,2007121329380,-28.00
2023-01-16,2007121329381,455.00
2023-01-16,2007121331288,-1.00
2023-01-16,2007121332656,18.00
2023-01-16,2007121332659,5.00
2023-01-16,2007121334813,16.00
2023-01-16,120620429994600001,0.00
2023-01-16,120620429994600002,0.00
2023-01-16,120620429994600013,0.00
2023-01-16,120620429994600026,0.00
2023-01-16,140224536726700000,1242.00
2023-01-16,150203456119500001,39.00
2023-01-16,150930603566800001,139.00
2023-01-16,151229506383600001,4.00
2023-01-16,151229527874800001,0.00
2023-01-16,160121610393900001,0.00
2023-01-16,160513343594000001,37.00
2023-01-16,160826685080700001,1677.00
2023-01-16,170407678293400001,10.00
2023-01-16,170428381482200001,131.00
2023-01-16,171030000763800001,14.00
2023-01-16,180213012331300001,-233.00
2023-01-16,180327043373200005,0.00
2023-01-16,180604114334600001,-2.00
2023-01-16,180604114351700001,1.00
2023-01-16,180604114383000001,131.00
2023-01-16,180704149959400001,17.00
2023-01-16,180706153232200002,275.00
2023-01-16,180706153232200003,29.00
2023-01-16,180706153232200005,261.00
2023-01-16,180920233009700325,-551.00
2023-01-16,190603577080600001,0.00
2023-01-16,190909745530500004,717.00
2023-01-16,199009170000000056,105.00
2023-01-16,200813226771700001,1466.00
2023-01-16,200826241374700001,2255.00
2023-01-16,201104060000000029,2.00
2023-01-16,201205090000000004,248.00
2023-01-16,201207090000000130,7.00
2023-01-16,210327509663500011,142.00
2023-01-16,211116153741172477,-129.00
2023-01-16,220406222153830970,11.00
2023-01-16,220729094054210573,402.00
2023-01-16,220729101436729730,1034.00
2023-01-17,2007121328749,3.00
2023-01-17,2007121328895,30.00
2023-01-17,2007121329180,67.00
2023-01-17,2007121329377,-649.00
2023-01-17,2007121329379,-162.00
2023-01-17,2007121329380,-48.00
2023-01-17,2007121329381,431.00
2023-01-17,2007121331288,-1.00
2023-01-17,2007121332656,11.00
2023-01-17,2007121332659,13.00
2023-01-17,2007121334813,5.00
2023-01-17,120620429994600001,0.00
2023-01-17,120620429994600002,0.00
2023-01-17,120620429994600013,0.00
2023-01-17,120620429994600026,0.00
2023-01-17,140224536726700000,1240.00
2023-01-17,150203456119500001,20.00
2023-01-17,150930603566800001,130.00
2023-01-17,151229506383600001,4.00
2023-01-17,151229527874800001,0.00
2023-01-17,160121610393900001,0.00
2023-01-17,160513343594000001,37.00
2023-01-17,160826685080700001,1664.00
2023-01-17,170407678293400001,35.00
2023-01-17,170428381482200001,127.00
2023-01-17,171030000763800001,245.00
2023-01-17,180213012331300001,-244.00
2023-01-17,180327043373200005,8.00
2023-01-17,180604114334600001,107.00
2023-01-17,180604114351700001,55.00
2023-01-17,180604114383000001,334.00
2023-01-17,180704149959400001,31.00
2023-01-17,180706153232200002,250.00
2023-01-17,180706153232200003,21.00
2023-01-17,180706153232200005,256.00
2023-01-17,180920233009700325,-574.00
2023-01-17,190603577080600001,4.00
2023-01-17,190909745530500004,704.00
2023-01-17,199009170000000056,93.00
2023-01-17,200813226771700001,1447.00
2023-01-17,200826241374700001,2221.00
2023-01-17,201104060000000029,11.00
2023-01-17,201205090000000004,233.00
2023-01-17,201207090000000130,57.00
2023-01-17,210327509663500011,136.00
2023-01-17,211116153741172477,-150.00
2023-01-17,220406222153830970,7.00
2023-01-17,220729094054210573,331.00
2023-01-17,220729101436729730,1023.00
2023-01-18,2007121328749,20.00
2023-01-18,2007121328895,44.00
2023-01-18,2007121329180,56.00
2023-01-18,2007121329377,-699.00
2023-01-18,2007121329379,-162.00
2023-01-18,2007121329380,-74.00
2023-01-18,2007121329381,418.00
2023-01-18,2007121331288,-1.00
2023-01-18,2007121332656,9.00
2023-01-18,2007121332659,5.00
2023-01-18,2007121334813,2.00
2023-01-18,120620429994600001,0.00
2023-01-18,120620429994600002,0.00
2023-01-18,120620429994600013,0.00
2023-01-18,120620429994600026,0.00
2023-01-18,140224536726700000,1210.00
2023-01-18,150203456119500001,8.00
2023-01-18,150930603566800001,157.00
2023-01-18,151229506383600001,16.00
2023-01-18,151229527874800001,20.00
2023-01-18,160121610393900001,0.00
2023-01-18,160513343594000001,37.00
2023-01-18,160826685080700001,1655.00
2023-01-18,170407678293400001,25.00
2023-01-18,170428381482200001,119.00
2023-01-18,171030000763800001,239.00
2023-01-18,180213012331300001,-278.00
2023-01-18,180327043373200005,0.00
2023-01-18,180604114334600001,82.00
2023-01-18,180604114351700001,47.00
2023-01-18,180604114383000001,302.00
2023-01-18,180704149959400001,43.00
2023-01-18,180706153232200002,222.00
2023-01-18,180706153232200003,16.00
2023-01-18,180706153232200005,246.00
2023-01-18,180920233009700325,-614.00
2023-01-18,190603577080600001,0.00
2023-01-18,190909745530500004,697.00
2023-01-18,199009170000000056,85.00
2023-01-18,200813226771700001,1436.00
2023-01-18,200826241374700001,2140.00
2023-01-18,201104060000000029,33.00
2023-01-18,201205090000000004,221.00
2023-01-18,201207090000000130,47.00
2023-01-18,210327509663500011,126.00
2023-01-18,211116153741172477,-170.00
2023-01-18,220406222153830970,15.00
2023-01-18,220729094054210573,318.00
2023-01-18,220729101436729730,1011.00
2023-01-19,2007121328749,15.00
2023-01-19,2007121328895,67.00
2023-01-19,2007121329180,8.00
2023-01-19,2007121329377,-744.00
2023-01-19,2007121329379,-162.00
2023-01-19,2007121329380,-91.00
2023-01-19,2007121329381,404.00
2023-01-19,2007121331288,-1.00
2023-01-19,2007121332656,11.00
2023-01-19,2007121332659,8.00
2023-01-19,2007121334813,2.00
2023-01-19,120620429994600001,0.00
2023-01-19,120620429994600002,0.00
2023-01-19,120620429994600013,0.00
2023-01-19,120620429994600026,0.00
2023-01-19,140224536726700000,1149.00
2023-01-19,150203456119500001,2.00
2023-01-19,150930603566800001,145.00
2023-01-19,151229506383600001,9.00
2023-01-19,151229527874800001,3.00
2023-01-19,160121610393900001,0.00
2023-01-19,160513343594000001,28.00
2023-01-19,160826685080700001,1642.00
2023-01-19,170407678293400001,18.00
2023-01-19,170428381482200001,112.00
2023-01-19,171030000763800001,202.00
2023-01-19,180213012331300001,-300.00
2023-01-19,180327043373200005,0.00
2023-01-19,180604114334600001,64.00
2023-01-19,180604114351700001,35.00
2023-01-19,180604114383000001,282.00
2023-01-19,180704149959400001,18.00
2023-01-19,180706153232200002,186.00
2023-01-19,180706153232200003,16.00
2023-01-19,180706153232200005,236.00
2023-01-19,180920233009700325,-660.00
2023-01-19,190603577080600001,0.00
2023-01-19,190909745530500004,685.00
2023-01-19,199009170000000056,70.00
2023-01-19,200813226771700001,1423.00
2023-01-19,200826241374700001,2111.00
2023-01-19,201104060000000029,47.00
2023-01-19,201205090000000004,214.00
2023-01-19,201207090000000130,34.00
2023-01-19,210327509663500011,116.00
2023-01-19,211116153741172477,-202.00
2023-01-19,220406222153830970,11.00
2023-01-19,220729094054210573,303.00
2023-01-19,220729101436729730,904.00
2023-01-20,2007121328749,15.00
2023-01-20,2007121328895,40.00
2023-01-20,2007121329180,122.00
2023-01-20,2007121329377,-802.00
2023-01-20,2007121329379,-162.00
2023-01-20,2007121329380,-103.00
2023-01-20,2007121329381,358.00
2023-01-20,2007121331288,84.00
2023-01-20,2007121332656,7.00
2023-01-20,2007121332659,6.00
2023-01-20,2007121334813,2.00
2023-01-20,120620429994600001,0.00
2023-01-20,120620429994600002,0.00
2023-01-20,120620429994600013,0.00
2023-01-20,120620429994600026,0.00
2023-01-20,140224536726700000,1119.00
2023-01-20,150203456119500001,191.00
2023-01-20,150930603566800001,182.00
2023-01-20,151229506383600001,35.00
2023-01-20,151229527874800001,27.00
2023-01-20,160121610393900001,0.00
2023-01-20,160513343594000001,26.00
2023-01-20,160826685080700001,1634.00
2023-01-20,170407678293400001,10.00
2023-01-20,170428381482200001,174.00
2023-01-20,171030000763800001,196.00
2023-01-20,180213012331300001,-325.00
2023-01-20,180327043373200005,0.00
2023-01-20,180604114334600001,33.00
2023-01-20,180604114351700001,29.00
2023-01-20,180604114383000001,216.00
2023-01-20,180704149959400001,10.00
2023-01-20,180706153232200002,142.00
2023-01-20,180706153232200003,16.00
2023-01-20,180706153232200005,225.00
2023-01-20,180920233009700325,-702.00
2023-01-20,190603577080600001,0.00
2023-01-20,190909745530500004,648.00
2023-01-20,199009170000000056,65.00
2023-01-20,200813226771700001,1405.00
2023-01-20,200826241374700001,1926.00
2023-01-20,201104060000000029,53.00
2023-01-20,201205090000000004,208.00
2023-01-20,201207090000000130,30.00
2023-01-20,210327509663500011,106.00
2023-01-20,211116153741172477,-255.00
2023-01-20,220406222153830970,25.00
2023-01-20,220729094054210573,672.00
2023-01-20,220729101436729730,1130.00
2023-01-21,2007121328749,15.00
2023-01-21,2007121328895,10.00
2023-01-21,2007121329180,116.00
2023-01-21,2007121329377,-823.00
2023-01-21,2007121329379,-174.00
2023-01-21,2007121329380,-106.00
2023-01-21,2007121329381,342.00
2023-01-21,2007121331288,75.00
2023-01-21,2007121332656,7.00
2023-01-21,2007121332659,6.00
2023-01-21,2007121334813,2.00
2023-01-21,120620429994600001,0.00
2023-01-21,120620429994600002,0.00
2023-01-21,120620429994600013,0.00
2023-01-21,120620429994600026,0.00
2023-01-21,140224536726700000,1088.00
2023-01-21,150203456119500001,182.00
2023-01-21,150930603566800001,162.00
2023-01-21,151229506383600001,25.00
2023-01-21,151229527874800001,18.00
2023-01-21,160121610393900001,0.00
2023-01-21,160513343594000001,26.00
2023-01-21,160826685080700001,1634.00
2023-01-21,170407678293400001,10.00
2023-01-21,170428381482200001,167.00
2023-01-21,171030000763800001,178.00
2023-01-21,180213012331300001,-329.00
2023-01-21,180327043373200005,0.00
2023-01-21,180604114334600001,23.00
2023-01-21,180604114351700001,25.00
2023-01-21,180604114383000001,198.00
2023-01-21,180704149959400001,11.00
2023-01-21,180706153232200002,131.00
2023-01-21,180706153232200003,14.00
2023-01-21,180706153232200005,222.00
2023-01-21,180920233009700325,-718.00
2023-01-21,190603577080600001,0.00
2023-01-21,190909745530500004,644.00
2023-01-21,199009170000000056,61.00
2023-01-21,200813226771700001,1399.00
2023-01-21,200826241374700001,1903.00
2023-01-21,201104060000000029,72.00
2023-01-21,201205090000000004,538.00
2023-01-21,201207090000000130,29.00
2023-01-21,210327509663500011,93.00
2023-01-21,211116153741172477,-272.00
2023-01-21,220406222153830970,19.00
2023-01-21,220729094054210573,661.00
2023-01-21,220729101436729730,1115.00
2023-01-22,2007121328749,19.00
2023-01-22,2007121328895,0.00
2023-01-22,2007121329180,114.00
2023-01-22,2007121329377,-842.00
2023-01-22,2007121329379,-182.00
2023-01-22,2007121329380,-118.00
2023-01-22,2007121329381,336.00
2023-01-22,2007121331288,69.00
2023-01-22,2007121332656,17.00
2023-01-22,2007121332659,16.00
2023-01-22,2007121334813,2.00
2023-01-22,120620429994600001,0.00
2023-01-22,120620429994600002,0.00
2023-01-22,120620429994600013,0.00
2023-01-22,120620429994600026,0.00
2023-01-22,140224536726700000,1058.00
2023-01-22,150203456119500001,167.00
2023-01-22,150930603566800001,158.00
2023-01-22,151229506383600001,21.00
2023-01-22,151229527874800001,8.00
2023-01-22,160121610393900001,0.00
2023-01-22,160513343594000001,26.00
2023-01-22,160826685080700001,1629.00
2023-01-22,170407678293400001,9.00
2023-01-22,170428381482200001,165.00
2023-01-22,171030000763800001,162.00
2023-01-22,180213012331300001,-345.00
2023-01-22,180327043373200005,0.00
2023-01-22,180604114334600001,12.00
2023-01-22,180604114351700001,22.00
2023-01-22,180604114383000001,188.00
2023-01-22,180704149959400001,13.00
2023-01-22,180706153232200002,125.00
2023-01-22,180706153232200003,9.00
2023-01-22,180706153232200005,220.00
2023-01-22,180920233009700325,-753.00
2023-01-22,190603577080600001,0.00
2023-01-22,190909745530500004,639.00
2023-01-22,199009170000000056,61.00
2023-01-22,200813226771700001,1397.00
2023-01-22,200826241374700001,1893.00
2023-01-22,201104060000000029,34.00
2023-01-22,201205090000000004,538.00
2023-01-22,201207090000000130,29.00
2023-01-22,210327509663500011,88.00
2023-01-22,211116153741172477,-285.00
2023-01-22,220406222153830970,19.00
2023-01-22,220729094054210573,653.00
2023-01-22,220729101436729730,1110.00
2023-01-23,2007121328749,15.00
2023-01-23,2007121328895,61.00
2023-01-23,2007121329180,106.00
2023-01-23,2007121329377,-883.00
2023-01-23,2007121329379,-199.00
2023-01-23,2007121329380,-137.00
2023-01-23,2007121329381,324.00
2023-01-23,2007121331288,65.00
2023-01-23,2007121332656,9.00
2023-01-23,2007121332659,6.00
2023-01-23,2007121334813,2.00
2023-01-23,120620429994600001,0.00
2023-01-23,120620429994600002,0.00
2023-01-23,120620429994600013,0.00
2023-01-23,120620429994600026,0.00
2023-01-23,140224536726700000,1044.00
2023-01-23,150203456119500001,160.00
2023-01-23,150930603566800001,141.00
2023-01-23,151229506383600001,14.00
2023-01-23,151229527874800001,4.00
2023-01-23,160121610393900001,0.00
2023-01-23,160513343594000001,26.00
2023-01-23,160826685080700001,1616.00
2023-01-23,170407678293400001,7.00
2023-01-23,170428381482200001,161.00
2023-01-23,171030000763800001,157.00
2023-01-23,180213012331300001,-385.00
2023-01-23,180327043373200005,3.00
2023-01-23,180604114334600001,2.00
2023-01-23,180604114351700001,16.00
2023-01-23,180604114383000001,152.00
2023-01-23,180704149959400001,10.00
2023-01-23,180706153232200002,98.00
2023-01-23,180706153232200003,1.00
2023-01-23,180706153232200005,216.00
2023-01-23,180920233009700325,-799.00
2023-01-23,190603577080600001,2.00
2023-01-23,190909745530500004,585.00
2023-01-23,199009170000000056,56.00
2023-01-23,200813226771700001,1378.00
2023-01-23,200826241374700001,1882.00
2023-01-23,201104060000000029,98.00
2023-01-23,201205090000000004,534.00
2023-01-23,201207090000000130,29.00
2023-01-23,210327509663500011,86.00
2023-01-23,211116153741172477,-323.00
2023-01-23,220406222153830970,22.00
2023-01-23,220729094054210573,488.00
2023-01-23,220729101436729730,1035.00
2023-01-24,2007121328749,4.00
2023-01-24,2007121328895,42.00
2023-01-24,2007121329180,78.00
2023-01-24,2007121329377,-948.00
2023-01-24,2007121329379,-224.00
